ticker,risk_free_rate,trend,iv_env,signal_rating,recommended_structure,adx,rsi,pcr,rel_volume,macd_trend,spot,prev_close,price_change,price_change_pct,macd_hist,iv_rank_proxy,expiry,dte,weekly_trend,ema200,ema200_position,news_sentiment,news_headlines,news_bullish,news_bearish,analyst_buy,analyst_hold,analyst_sell,analyst_net_score,analyst_label,div_ex_date,div_days_to_ex,div_yield,div_in_window,short_interest,vol_skew_put_iv,vol_skew_call_iv,vol_skew_pct,pcr_sentiment,unusual_activity,vol_oi_ratio,call_oi,put_oi,oi_delta_calls,oi_delta_puts,back_expiry,back_dte,iv_term_shape,iv_term_note,iv_front_iv,iv_back_iv,iv_edge_pct,atm_iv,hv20,iv_premium,iv_discount,iv_hv_ratio,regime,signal_score,signal_notes,status,structure,recommended,details,pop,ev,max_profit,meets_min_profit,max_loss,meets_max_loss,net_delta,net_theta,net_gamma,net_vega,is_credit,long_strike,short_strike,spot_at_entry,profit_target,capital_required,gamma_penalty,div_warning,div_penalty,proximity_penalty,signal_score_adj,put_long_strike,put_short_strike,call_short_strike,call_long_strike
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Credit Spread,False,"SELL 64.0P / BUY 63.0P - wide bid/ask spread gives net credit ~$0.00 (<=0), not tradeable as a credit spread",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Cash Secured Put,False,"SELL 64.0P (delta -0.19, credit ~$1.38, breakeven $62.62, max loss $62.62/share if stock → 0, max profit $1.38 meets $0.20 min) | take-profit target ~$1.24 (90% of max profit)",81.0,,1.38,True,62.62,,0.19,0.1145,-0.0212,-0.0404,True,,64.0,73.35,1.242,6262.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Covered Call,False,"SELL 82.5C (delta 0.19, credit ~$0.79, max profit if called $9.94/share, breakeven $81.71, max profit $0.79 meets $0.20 min) | take-profit target ~$8.95 (90% of max profit)",119.1,,9.94,True,,,-0.191,0.084,-0.0299,-0.0405,True,,82.5,73.35,8.946,,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Credit Spread,False,"SELL 82.5C / BUY 84.0C (short delta 0.19, credit ~$0.04, width $2, credit/width 3%, need >=25%, max profit $0.04 below $0.20 min, max loss $1.46 exceeds $1.20 risk cap) | take-profit target ~$0.04 (90% of max profit)",80.9,-0.247,0.04,False,1.46,False,-0.038,0.0116,-0.003866,-0.0054,True,84.0,82.5,73.35,0.036,146.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Iron Condor,False,"Put credit ~$0.00 / call credit ~$0.04 - wide bid/ask spread on one or both sides gives net credit <=0, not tradeable",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Debit Spread,False,"BUY 75.0C / SELL 83.0C (long delta 0.47, debit ~$2.78, width $8, max profit $5.22 meets $0.20 min, max loss $2.78 exceeds $1.20 risk cap) | take-profit target ~$4.70 (90% of max profit)",47.1,0.988,5.22,True,2.78,False,0.294,-0.0629,0.009143,0.0205,False,75.0,83.0,73.35,4.698,278.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Debit Spread,False,"BUY 74.0P / SELL 63.0P (long delta -0.49, debit ~$3.98, width $11, max profit $7.02 meets $0.20 min, max loss $3.98 exceeds $1.20 risk cap) | take-profit target ~$6.32 (90% of max profit)",49.1,1.419,7.02,True,3.98,False,-0.324,-0.0328,0.017673,0.0221,False,74.0,63.0,73.35,6.318,398.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Jade Lizard,False,"SELL 67.0P (naked, delta -0.26) + SELL 82.5C / BUY 84.0C (total credit ~$2.04, call spread width $2) - no upside risk, downside breakeven $64.96 (uncapped risk below that), max profit $2.04 meets $0.20 min, naked put requires ~$832 margin (fits $1000 capital)) | take-profit target ~$1.84 (90% of max profit)",54.7,,2.04,True,,,0.224,0.1416,-0.0306,-0.0538,True,,,,1.836,832.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Calendar Spread,True,"SELL 73.0C (2026-07-17, 15d) / BUY 73.0C (2026-08-14, 43d) - debit ~$4.40, front IV 73% vs back IV 75% (unfavorable (front IV <= back IV)). Max loss ~debit if price moves far from 73.0 before 2026-07-17; profit zone is near 73.0 as the front-month decays faster, max loss $4.40 exceeds $1.20 risk cap.",,,,,4.4,False,0.027,0.0576,-0.015549,0.0402,False,,,,,440.0,0.0,False,0.0,0.0,-0.0,,,,
TQQQ,0.03668,Range-bound,Low,Weak,No Trade,18.8,47.4,2.08,1.06,Bearish,73.35,77.46,-4.11,-5.31,-0.685,27.3,2026-07-17,15,Uptrend,59.51,above,Bullish,"['SpaceX Joins the Nasdaq-100 on July 7. Here Are the ETFs That Feel It Most.', 'Can You Sell Covered Calls on Leveraged ETFs for Income? Yes, But The Yield Is Risky', 'ProShares UltraPro QQQ Charges 0.82% Annually, but the Real Cost Compounds Every Trading Day', 'Why TQQQ’s 112% Gain Masks a Structural Cost That Compounds Every Single Day', 'He Started With $50k, Then Bet His House to Buy TQQQ and Turned it Into $10 Million']",2,1,0,0,0,0.0,N/A,,,,False,,0.779,0.6816,9.74,Bearish,False,0.58,34505,71801,0.0,0.0,2026-08-14,43,Flat,"Front IV 73% ≈ Back IV 74% — flat term structure, calendar spread is neutral on IV",0.73,0.7416,-1.6,0.73,1.0332,-0.3032,True,0.707,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -30.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Diagonal Spread,False,Range-bound market — diagonal spread needs a directional bias (Uptrend or Downtrend),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Credit Spread,False,No strikes found in target delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Cash Secured Put,False,No liquid short put found in target delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Covered Call,False,No liquid short call found in target delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Credit Spread,False,No strikes found in target delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Iron Condor,False,Missing put or call credit spread leg — no valid strikes in delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Call Debit Spread,False,No strikes found in target delta ranges,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Put Debit Spread,False,No strikes found in target delta ranges,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Jade Lizard,False,Could not build naked short put + call credit spread legs (missing/illiquid strikes),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Calendar Spread,False,Could not price ATM calendar at strike 713.0 (2026-07-17 / 2026-08-14) - missing strike or bid/ask,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
QQQ,0.03668,Range-bound,Low,Weak,No Trade,17.5,48.9,2.05,0.92,Bearish,712.6,725.17,-12.57,-1.73,-2.12,27.3,2026-07-17,15,Uptrend,641.98,above,Bearish,"['An Analyst Called SpaceX’s Valuation ‘Catastrophic.’ Options Traders Are Betting the Other Way', 'Exchange-Traded Funds Fall, US Equities Mixed After Midday', ""Michael Burry's newest short reveals what really worries him about AI"", 'BLS Jobs Report: +57K, Half Expectations', 'The Mag 7 Just Lost $2.3 Trillion in a Single Month. Here’s the AI Fear Behind It']",0,2,0,0,0,0.0,N/A,,,,False,,0.2734,0.2172,5.62,Bearish,False,0.35,131155,268582,0.0,0.0,2026-08-14,43,Flat,"Front IV 25% ≈ Back IV 25% — flat term structure, calendar spread is neutral on IV",0.2454,0.2538,-3.3,0.2454,0.3483,-0.1029,True,0.705,chop,-0.072,"['weekly trend (Uptrend) conflicts with daily (Range-bound)', 'IV discount -10.3% vs HV20 — buying cheap options adds edge']",No Trade (matrix says Low IV + Range-bound),Diagonal Spread,False,Range-bound market — diagonal spread needs a directional bias (Uptrend or Downtrend),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
